,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
6099,4,14,2005,3.2,2,3,33266,2,2,10134
6100,10,18,2010,3.1,1,3,154466,4,3,7110
6101,8,17,2015,2.9,2,1,60182,4,4,13796
6102,10,28,2023,1.4,4,1,279437,3,2,8311
6103,2,2,2010,1.6,3,2,247383,3,2,4752
6104,5,7,2017,3.3,3,3,210820,5,5,9283
6105,9,8,2009,2.7,1,3,57372,4,4,8352
6106,1,4,2004,2.6,4,3,138479,2,3,5130
6107,9,24,2004,1.9,4,3,104826,3,2,5103
6108,5,9,2000,4.1,2,3,90777,3,3,8384
6109,4,14,2009,5.0,2,3,92371,3,5,11952
6110,7,21,2001,1.7,3,2,56182,3,4,5976
6111,6,29,2007,2.9,1,3,967,2,3,9080
6112,4,15,2018,4.3,4,2,272171,4,4,8356
6113,7,27,2010,2.6,4,3,171343,4,4,6273
6114,3,13,2013,3.4,2,1,142209,4,3,12055
6115,5,7,2007,4.2,3,1,89968,3,4,11100
6116,5,5,2006,1.7,3,1,213893,2,1,5822
6117,8,6,2004,1.7,3,3,105588,5,3,5888
6118,7,27,2008,3.6,2,2,241870,5,5,7262
6119,5,7,2006,3.8,1,1,211493,5,1,6970
6120,2,1,2012,3.3,2,3,132770,4,3,10344
6121,9,10,2022,2.8,1,3,216048,4,1,9179
6122,8,11,2021,4.4,3,2,231708,4,2,11165
6123,8,6,2021,3.9,2,1,9279,4,2,17614
6124,10,28,2007,1.5,4,1,229041,3,5,4619
6125,10,28,2011,1.1,3,2,7027,3,1,9359
6126,3,19,2023,3.5,2,2,186677,2,4,12766
6127,5,7,2021,2.5,4,1,74456,5,1,12910
6128,8,6,2020,2.2,1,2,247124,4,2,7357
6129,9,8,2011,2.0,1,2,290151,2,5,3596
6130,4,14,2004,4.4,3,2,37216,3,1,9955
6131,2,2,2014,1.9,1,3,19148,2,2,9817
6132,1,3,2009,2.5,2,1,257625,5,2,7647
6133,10,22,2006,2.3,1,1,99250,3,5,7715
6134,7,27,2013,4.2,2,3,172709,4,1,10745
6135,4,14,2019,3.6,1,2,8331,3,1,13233
6136,5,7,2009,3.1,2,1,129153,5,4,10816
6137,7,21,2018,2.0,1,1,214831,3,1,8703
6138,2,2,2012,2.5,1,1,123274,4,1,9234
6139,8,17,2023,1.5,2,3,224051,2,2,10018
6140,8,17,2018,4.2,1,1,125760,4,1,12684
6141,10,22,2014,1.2,3,2,100150,5,1,8497
6142,9,8,2018,2.0,4,3,194008,5,4,7619
6143,2,1,2006,3.0,1,3,281470,3,4,3270
6144,2,30,2020,3.3,3,1,215374,3,1,11592
6145,6,29,2021,4.5,4,2,227466,5,5,10350
6146,2,2,2004,1.8,3,2,186063,2,3,4378
6147,4,14,2006,3.2,4,2,14781,4,2,8804
6148,10,18,2012,2.3,1,1,110813,4,3,9283
6149,3,13,2002,3.7,3,2,261395,5,4,4172
6150,6,26,2000,1.6,2,1,161695,4,1,5966
6151,2,1,2003,3.2,3,3,71841,2,1,7763
6152,5,7,2010,2.1,1,2,277789,5,1,3644
6153,3,13,2017,1.9,1,3,43020,5,5,10239
6154,6,26,2000,2.8,3,3,214526,2,2,3609
6155,3,19,2010,3.4,2,1,113216,2,4,11735
6156,7,21,2001,1.2,1,3,38717,2,1,4825
6157,8,17,2011,4.1,1,1,102940,5,2,10941
6158,6,29,2023,2.7,4,1,222326,4,4,10753
6159,2,1,2016,1.6,4,2,102470,5,3,8450
6160,6,12,2012,2.8,3,3,185144,3,1,7797
6161,4,14,2022,2.7,2,3,16475,4,4,15070
6162,8,17,2003,2.0,1,3,173116,3,1,3537
6163,2,30,2002,4.6,1,3,134954,5,2,6600
6164,2,30,2009,2.9,1,3,135918,2,2,6981
6165,1,4,2019,3.1,4,2,53753,5,4,11824
6166,5,9,2008,1.8,4,3,160396,5,3,5092
6167,3,19,2020,4.3,4,1,160083,4,1,12698
6168,8,6,2001,1.3,3,3,219995,4,3,2300
6169,9,8,2012,3.5,4,3,159933,3,2,8001
6170,9,8,2012,2.2,4,2,121281,5,1,7474
6171,5,7,2011,4.5,2,1,252749,2,1,10345
6172,3,13,2021,1.3,1,3,71617,4,4,10267
6173,3,20,2006,4.9,1,1,286774,3,4,6564
6174,9,8,2017,1.3,3,2,279642,2,5,5907
6175,10,22,2005,4.3,1,1,102606,5,1,9347
6176,4,16,2008,1.5,4,1,14038,3,4,9219
6177,2,2,2016,4.6,3,1,18806,2,5,15623
6178,1,23,2011,2.9,2,2,264222,2,4,7015
6179,5,5,2002,3.3,1,1,102527,3,3,7449
6180,2,30,2020,2.2,1,2,34981,4,3,11600
6181,10,18,2020,3.3,3,2,186734,2,2,10665
6182,7,25,2019,4.0,1,3,202288,2,5,9754
6183,3,13,2010,2.3,1,1,220489,4,1,6490
6184,1,4,2003,1.5,4,1,260266,4,1,2794
6185,5,5,2022,1.4,4,2,29660,5,2,11506
6186,2,1,2011,4.0,2,2,116379,5,4,11072
6187,9,10,2005,3.5,4,1,205397,2,3,6492
6188,2,1,2000,3.5,1,1,231256,2,1,4474
6189,2,2,2018,3.7,2,1,99505,3,3,14709
6190,3,20,2013,3.2,2,2,165340,3,3,9893
6191,6,12,2013,2.7,1,2,14465,2,5,10410
6192,7,25,2017,2.2,1,1,120083,3,1,10498
6193,5,9,2019,3.0,1,1,13013,5,5,14039
6194,10,28,2019,2.7,2,3,31036,3,5,13879
6195,10,28,2006,1.7,2,1,235326,2,3,6393
6196,1,23,2016,1.4,2,3,13593,5,3,12028
6197,1,3,2002,3.1,4,2,16100,4,4,7478
6198,1,3,2014,3.0,3,1,113665,2,1,11526
6199,7,21,2018,4.8,3,2,265363,2,2,9992
6200,9,10,2023,4.8,3,3,34738,2,3,16105
6201,4,15,2005,2.9,4,1,79866,3,5,8402
6202,4,14,2001,2.9,3,1,198686,4,5,5826
6203,1,4,2014,4.7,1,3,198468,5,2,9030
6204,3,13,2008,1.4,3,2,218843,5,3,4523
6205,9,10,2022,5.0,1,3,284939,4,3,10001
6206,8,11,2017,2.0,1,2,116231,3,5,8875
6207,2,1,2019,3.6,3,2,146344,2,2,11473
6208,10,28,2004,3.9,3,1,172561,2,2,8248
6209,2,30,2023,4.1,4,1,92854,4,1,14742
6210,9,8,2020,1.3,4,2,106291,2,4,9274
6211,2,1,2023,1.2,3,2,304,2,1,13193
6212,4,16,2017,1.2,4,3,195613,3,5,6487
6213,5,5,2020,2.2,4,3,274038,3,1,6819
6214,1,4,2016,3.7,3,1,53763,5,1,14024
6215,5,9,2017,1.8,3,3,6251,2,4,11874
6216,4,16,2016,4.1,4,1,159652,5,3,11306
6217,8,11,2001,3.8,2,1,99792,3,4,9704
6218,5,5,2021,1.5,3,1,267269,2,1,9054
6219,8,17,2022,4.9,1,1,197564,3,2,13148
6220,8,17,2019,4.5,2,1,87606,5,1,16047
6221,7,27,2010,3.7,1,1,78088,4,2,10738
6222,9,24,2001,4.0,2,1,52222,3,1,10855
6223,7,27,2018,4.4,3,3,234162,4,4,10216
6224,4,14,2014,4.6,1,3,26038,5,2,12379
6225,1,4,2014,1.8,4,1,106052,3,4,9478
6226,3,19,2010,4.5,1,3,102085,3,3,9558
6227,8,6,2002,3.9,3,3,86694,5,3,7866
6228,8,17,2003,3.1,3,2,282531,4,4,3449
6229,3,13,2011,2.6,3,2,137574,5,4,8248
6230,6,12,2001,4.6,1,1,231983,4,2,5860
6231,8,6,2018,1.1,3,1,117375,5,1,10752
6232,8,17,2007,2.9,2,3,213587,4,1,6828
6233,5,9,2021,1.5,2,2,103231,3,5,11835
6234,9,10,2001,1.9,2,3,218047,2,5,3939
6235,5,7,2002,1.7,3,3,187222,3,1,3655
6236,2,2,2012,1.1,1,3,100340,4,2,6793
6237,9,8,2009,2.3,3,2,18215,3,1,9735
6238,6,26,2021,2.3,2,2,208278,4,4,10534
6239,7,21,2022,1.1,3,3,207337,5,3,8653
6240,3,13,2013,3.0,1,3,112614,4,3,8747
6241,5,9,2018,1.8,1,2,111359,4,2,9072
6242,8,17,2004,2.1,4,2,297401,4,3,2000
6243,10,28,2023,3.4,4,3,84322,5,3,12713
6244,9,8,2014,3.2,3,3,38164,4,3,11736
6245,2,2,2015,4.3,3,2,226105,2,3,9377
6246,7,21,2000,3.7,1,2,257344,2,4,2653
6247,9,24,2022,3.8,4,1,253374,4,5,10932
6248,8,11,2016,3.0,3,2,123858,5,4,10422
6249,4,16,2011,2.9,4,3,78884,2,2,8722
6250,9,24,2013,3.8,4,3,296839,2,2,5863
6251,2,30,2018,2.2,1,3,227535,4,5,7149
6252,2,1,2005,1.2,1,2,257760,5,5,2000
6253,1,4,2011,3.1,3,3,220492,3,3,7090
6254,6,12,2015,2.7,4,1,268765,4,3,7424
6255,2,2,2020,2.9,1,3,83120,2,1,11337
6256,9,8,2009,4.3,3,3,118688,4,1,9726
6257,4,15,2007,1.5,2,2,189411,4,1,5911
6258,5,7,2007,4.8,1,3,116717,4,2,8665
6259,3,13,2009,2.3,2,1,135617,4,4,9887
6260,1,4,2007,2.8,3,2,53161,3,5,8936
6261,1,23,2008,3.6,2,3,239176,2,4,7316
6262,7,27,2022,4.5,4,2,62867,2,3,13942
6263,3,13,2012,3.2,4,2,77921,5,4,9341
6264,10,18,2009,2.8,3,2,238049,2,2,5839
6265,9,10,2023,1.4,3,3,254854,2,5,8302
6266,2,2,2018,3.4,3,3,22501,4,3,13449
6267,2,1,2004,3.5,3,2,37472,2,4,9050
6268,8,11,2022,1.7,3,2,89383,4,1,11612
6269,6,26,2020,1.4,4,1,66280,5,5,11674
6270,9,8,2023,2.8,4,1,267121,3,3,9957
6271,5,5,2008,1.8,2,3,127873,4,3,7742
6272,9,8,2017,4.6,2,2,167921,3,5,12441
6273,5,5,2011,3.8,2,3,169379,3,5,9812
6274,1,23,2003,3.1,3,2,16843,5,2,8763
6275,7,25,2011,4.0,2,2,51730,2,5,12365
6276,9,10,2011,2.0,2,3,64628,2,2,10107
6277,3,20,2002,1.4,2,2,109489,2,5,5910
6278,9,8,2011,3.1,3,1,86624,5,5,11267
6279,10,18,2018,3.7,3,3,123723,3,3,11725
6280,8,17,2002,3.7,4,1,81114,5,3,8277
6281,4,15,2009,1.1,3,2,79509,3,4,7309
6282,1,4,2017,2.8,2,1,156076,3,2,12378
6283,7,21,2019,2.6,2,1,233807,2,3,11223
6284,10,18,2003,1.3,3,3,57090,5,2,6158
6285,8,11,2004,4.6,2,3,127442,3,2,9351
6286,5,7,2012,2.5,2,2,199386,3,5,8212
6287,9,10,2006,3.3,3,3,6795,4,4,10064
6288,1,4,2023,2.7,1,2,132276,2,1,11054
6289,10,18,2023,3.7,4,2,85241,2,3,12995
6290,8,11,2009,3.7,4,3,200342,4,5,6493
6291,8,17,2014,3.2,1,2,114714,5,1,9205
6292,6,29,2008,2.5,3,2,51676,3,2,8966
6293,10,28,2006,1.7,4,1,251096,4,4,4078
6294,2,30,2021,3.2,4,3,158620,4,3,10427
6295,10,28,2001,3.9,2,1,233455,4,2,7130
6296,9,10,2001,1.0,4,2,134631,3,4,2707
6297,9,24,2009,5.0,2,1,71203,3,2,13875
6298,10,28,2004,4.8,4,2,28722,3,3,9525
6299,9,8,2003,2.0,4,2,18550,5,2,6629
6300,6,29,2015,4.3,2,2,288628,2,2,9127
6301,4,14,2016,2.4,1,2,114596,3,3,9008
6302,1,3,2014,1.1,1,3,64919,2,5,8101
6303,3,13,2021,1.3,2,2,299278,2,2,7714
6304,8,17,2014,2.2,1,2,290992,3,3,4680
6305,5,7,2012,2.5,1,2,180036,5,4,6599
6306,4,16,2020,4.6,1,3,41118,4,2,13877
6307,1,3,2021,4.0,2,1,54066,3,1,16818
6308,5,7,2019,1.9,3,2,73734,4,4,11225
6309,10,28,2006,3.8,2,2,127573,3,5,9148
6310,8,17,2013,1.6,1,3,148261,3,5,6634
6311,1,4,2015,3.5,1,2,233009,3,3,7439
6312,4,16,2013,1.5,1,1,121184,2,5,8576
6313,1,23,2009,2.7,3,3,61883,5,2,9262
6314,4,14,2016,4.0,2,1,154965,4,2,13300
6315,6,29,2017,2.8,1,2,219004,5,4,7619
6316,7,25,2007,4.7,2,1,164933,3,4,11101
6317,3,13,2005,4.1,2,1,241387,3,5,8372
6318,3,19,2019,2.6,2,1,137670,5,4,13146
6319,2,2,2005,3.4,1,1,209898,3,4,6302
6320,2,30,2007,1.6,2,1,150105,3,3,8297
6321,8,6,2021,4.3,3,2,30752,2,1,15084
6322,10,22,2021,3.9,2,3,113261,3,4,14034
6323,7,21,2010,2.9,3,3,155808,4,5,7883
6324,7,27,2015,4.4,4,1,201385,2,4,10472
6325,8,17,2016,1.2,1,2,63487,4,1,8830
6326,7,25,2002,3.3,3,2,261109,2,5,3777
6327,3,13,2022,1.6,2,1,127049,4,1,13259
6328,6,29,2010,3.3,4,3,61108,3,2,9177
6329,6,12,2017,1.5,1,2,148701,5,3,7725
6330,8,11,2005,4.2,2,1,207548,4,2,9149
6331,6,29,2001,4.9,2,3,119582,3,4,8908
6332,7,27,2013,3.8,4,1,56311,4,1,12173
6333,2,1,2004,3.3,3,3,283338,2,1,3933
6334,6,26,2008,4.7,1,1,271844,3,3,7263
6335,10,18,2023,4.3,1,1,165795,2,3,13484
6336,2,1,2005,3.5,4,2,201139,5,3,5077
6337,8,11,2016,1.2,3,2,204143,3,1,7017
6338,4,16,2020,3.8,4,3,113350,3,5,11633
6339,7,25,2021,1.9,1,3,206500,3,3,8170
6340,8,17,2007,2.0,2,2,150216,5,2,7195
6341,7,21,2004,3.7,4,1,176155,2,4,6976
6342,1,4,2017,4.3,1,2,236982,5,5,8760
6343,1,23,2009,4.2,2,3,45407,3,3,12091
6344,8,17,2008,2.9,1,1,225565,5,5,6388
6345,5,5,2015,1.7,4,3,284531,4,4,4609
6346,6,26,2021,4.4,2,1,152585,5,3,15248
6347,3,13,2014,2.6,4,2,47486,4,5,9950
6348,3,20,2008,1.3,3,3,149585,3,3,5808
6349,2,2,2013,3.6,4,3,242141,5,5,6757
6350,3,19,2003,4.9,1,2,139869,3,5,7102
6351,7,27,2010,3.2,1,1,223473,3,4,7330
6352,3,20,2003,4.8,4,3,239684,4,5,5006
6353,7,21,2011,3.8,4,2,86371,5,3,9472
6354,2,1,2000,4.0,4,1,103194,5,2,7536
6355,4,14,2004,2.3,2,1,27978,3,4,10540
6356,7,21,2013,4.3,3,1,224283,3,3,10314
6357,7,25,2020,2.9,3,3,44108,2,4,13117
6358,9,24,2008,3.6,3,1,9631,3,1,12407
6359,9,24,2014,2.4,1,2,101498,3,4,8670
6360,2,30,2002,2.9,2,1,92826,2,1,9243
6361,4,14,2021,2.5,1,2,245286,3,5,7994
6362,7,21,2006,1.9,1,1,8802,5,1,9123
6363,9,24,2001,3.9,2,2,226177,5,5,5776
6364,5,7,2019,1.8,1,2,75133,3,2,10097
6365,3,13,2010,3.3,1,3,177430,3,3,6851
6366,2,1,2006,4.1,4,3,227114,5,5,5457
6367,10,22,2022,2.6,1,1,141331,5,1,11973
6368,7,21,2017,2.5,1,3,108743,2,2,9525
6369,6,26,2001,3.5,2,2,256586,2,5,4768
6370,10,28,2012,1.1,4,1,226357,4,2,5772
6371,7,25,2012,4.0,4,2,98066,2,3,9738
6372,2,2,2012,3.6,4,3,240574,4,4,6488
6373,8,11,2001,1.7,2,1,220846,4,4,5183
6374,9,10,2010,2.9,4,2,243608,5,3,5127
6375,4,16,2000,4.1,3,1,185108,2,5,6997
6376,6,26,2004,4.0,3,2,12765,4,4,10044
6377,6,29,2011,2.1,3,1,208405,5,5,7831
6378,7,25,2002,3.3,1,2,155647,5,1,4887
6379,8,6,2005,3.0,2,2,85112,4,2,8897
6380,9,8,2014,1.3,2,1,234062,5,1,8418
6381,6,29,2012,2.5,1,2,62339,4,4,8953
6382,6,12,2011,3.9,2,2,58298,4,5,12134
6383,7,27,2000,2.1,4,3,291534,3,5,2000
6384,4,15,2007,2.5,1,1,283885,4,3,4522
6385,9,8,2012,2.7,3,3,5159,4,1,11296
6386,1,23,2000,4.6,2,1,163088,2,2,8938
6387,8,17,2015,1.6,3,2,55540,4,4,10089
6388,4,14,2013,4.5,2,1,17331,2,3,15653
6389,7,21,2018,3.5,2,2,116025,5,5,12679
6390,6,12,2007,4.5,1,3,131788,5,1,8064
6391,4,16,2022,2.9,2,3,243560,3,4,10728
6392,3,20,2011,4.9,4,3,240603,3,4,7487
6393,6,12,2003,4.8,3,3,8116,2,4,10637
6394,4,15,2014,1.6,1,1,62028,4,1,10159
6395,6,12,2003,2.6,1,1,96060,5,5,7178
6396,4,16,2018,3.3,2,1,89393,3,5,14512
6397,7,25,2023,2.1,2,1,53707,2,5,15525
6398,6,29,2012,2.4,3,3,222315,2,5,6653
6399,9,8,2017,3.5,1,3,279308,4,5,7113
6400,7,21,2003,2.5,1,2,150292,5,3,4494
6401,7,25,2001,4.9,3,3,49981,5,4,9300
6402,7,21,2004,3.9,2,2,250312,4,3,6193
6403,9,8,2000,1.9,3,3,202579,5,5,2948
6404,6,26,2007,3.8,2,3,247278,4,5,7054
6405,1,4,2009,4.9,1,2,202557,3,3,7648
6406,5,9,2003,4.2,4,3,287097,3,4,3458
6407,2,1,2022,2.1,3,1,126818,5,4,12763
6408,3,20,2010,2.5,2,3,91875,2,3,9762
6409,4,15,2003,4.2,4,2,287799,2,5,3444
6410,1,23,2018,2.0,4,1,223153,2,5,8536
6411,10,18,2021,4.2,1,3,211736,2,5,10365
6412,10,28,2002,4.0,1,2,200943,2,5,4681
6413,3,19,2002,4.4,1,1,243432,2,2,5731
6414,6,26,2011,1.8,2,1,272957,3,3,7240
6415,8,17,2005,1.9,4,1,211073,4,5,4778
6416,8,11,2012,4.9,3,3,17044,4,2,13259
6417,8,17,2002,1.6,3,2,56708,3,4,6165
6418,4,14,2021,2.9,2,1,110514,3,5,14589
6419,5,7,2012,1.8,1,3,23434,3,1,9031
6420,9,24,2017,2.4,2,2,282266,4,4,7954
6421,6,26,2013,3.5,2,1,271806,3,2,9563
6422,1,4,2002,4.4,1,3,274125,3,3,3617
6423,8,6,2002,1.8,2,3,240751,5,5,3684
6424,6,29,2016,1.2,2,2,175499,2,4,8590
6425,10,28,2008,2.9,4,2,2954,3,3,9340
6426,2,30,2021,4.8,4,1,278471,3,3,11130
6427,3,13,2005,1.9,1,2,230974,5,4,2880
6428,2,1,2023,3.9,4,2,185188,3,2,11196
6429,3,20,2010,4.2,2,3,56454,2,5,12170
6430,3,20,2001,3.2,4,1,6708,3,3,8965
6431,10,22,2012,2.9,3,3,127902,3,5,9041
6432,9,10,2012,1.1,2,2,128818,2,3,8223
6433,1,4,2023,4.5,2,2,212450,5,4,13251
6434,7,21,2018,3.6,2,3,140900,3,2,12282
6435,4,14,2002,3.8,3,1,64330,4,5,9713
6436,9,10,2021,2.4,4,1,273754,3,4,8824
6437,5,9,2019,1.2,2,1,257244,5,2,9355
6438,3,13,2002,1.6,4,1,150118,5,5,4797
6439,5,5,2011,3.2,3,1,13236,2,1,12835
6440,6,29,2005,4.2,2,2,205173,3,1,7696
6441,10,28,2019,3.1,4,3,187947,4,3,9141
6442,2,30,2002,5.0,2,2,8006,5,1,11539
6443,7,27,2010,3.5,3,3,215054,2,1,7298
6444,6,26,2015,1.8,1,3,100330,3,4,8393
6445,6,26,2013,3.5,2,1,175501,5,4,11489
6446,7,25,2004,2.9,4,1,141489,4,5,6870
6447,7,21,2004,4.1,3,1,258551,4,3,6728
6448,10,28,2001,2.2,2,1,140038,3,4,7299
6449,2,30,2002,2.6,4,1,61671,5,1,7566
6450,9,24,2016,1.2,3,1,182486,3,4,8950
6451,9,24,2005,1.3,1,3,238522,3,3,2129
6452,5,7,2003,4.3,4,2,128689,2,4,6726
6453,3,19,2002,2.2,1,1,33220,2,5,7735
6454,8,11,2017,4.4,4,2,188040,2,2,9839
6455,2,2,2018,1.6,4,1,156578,5,1,9468
6456,7,21,2005,2.1,1,3,153712,5,2,4625
6457,8,11,2021,4.5,1,1,218961,2,2,12020
6458,2,1,2002,4.1,3,3,116029,3,1,7479
6459,7,27,2017,1.8,1,3,224726,5,4,6505
6460,9,8,2017,2.8,3,3,220325,5,2,8593
6461,6,26,2018,3.7,2,3,84324,3,1,13513
6462,7,21,2014,1.4,2,2,36243,2,5,10975
6463,7,21,2012,2.0,3,3,24612,4,4,10207
6464,2,30,2010,3.4,1,1,176287,5,1,8474
6465,9,8,2005,3.5,2,3,191537,4,3,7269
6466,2,2,2011,3.9,2,3,299371,5,4,7312
6467,2,1,2015,3.8,2,3,82067,5,2,12758
6468,4,15,2005,3.1,3,1,81003,5,2,9579
6469,6,26,2023,4.5,4,2,193657,3,3,11626
6470,8,17,2000,2.5,1,3,258029,4,3,2000
6471,1,23,2018,2.0,2,2,257829,4,4,8343
6472,3,19,2003,3.8,3,1,81167,3,3,9676
6473,1,3,2021,4.5,3,1,102123,4,3,15357
6474,3,13,2005,3.9,2,2,236419,2,4,6771
6475,3,20,2011,4.3,1,1,247663,2,5,8246
6476,7,27,2002,4.3,4,3,37737,4,4,8245
6477,4,15,2022,3.6,1,2,105768,2,1,12184
6478,10,28,2014,3.0,1,1,13636,3,2,12527
6479,9,10,2007,3.4,3,2,38951,2,4,9820
6480,8,11,2005,2.8,2,3,234312,5,3,5713
6481,1,23,2004,3.8,1,1,62379,5,3,9352
6482,6,29,2017,3.4,2,2,237231,3,5,9855
6483,8,11,2005,4.3,3,2,244060,2,3,6018
6484,4,15,2008,1.5,2,2,147042,2,5,7059
6485,3,19,2014,1.9,2,2,290716,2,5,6385
6486,10,22,2000,3.5,1,2,111874,3,1,5362
6487,6,29,2016,2.4,1,1,86029,5,5,11079
6488,5,5,2015,1.1,2,1,147726,4,3,10245
6489,7,21,2014,2.4,4,2,127457,2,1,8150
6490,2,30,2020,1.2,4,2,41240,2,2,10475
6491,8,6,2022,4.4,1,2,8848,2,4,14923
6492,7,27,2008,3.1,2,2,165604,5,4,8287
6493,4,16,2015,4.3,1,1,181091,3,3,10778
6494,2,2,2008,1.7,4,2,112874,5,2,5942
6495,6,12,2006,2.7,4,2,103173,4,4,6536
6496,2,1,2008,4.8,1,3,107814,2,2,9143
6497,4,15,2001,1.4,4,3,127251,4,1,3254
6498,10,18,2017,3.3,3,2,214989,4,4,9200
6499,10,28,2002,4.0,4,2,100229,3,2,6695
6500,2,2,2004,2.9,3,1,270174,5,5,5296
6501,4,14,2005,3.1,4,2,238543,2,2,3929
6502,9,8,2021,4.7,1,3,183992,3,4,11420
6503,8,17,2007,2.8,2,2,139280,3,3,8214
6504,2,30,2011,4.9,2,1,272526,4,4,10349
6505,3,19,2015,1.8,4,1,135145,4,1,9197
6506,2,1,2017,3.0,1,2,82765,5,2,10544
6507,1,23,2012,2.6,4,3,145295,4,5,7394
6508,1,4,2000,1.8,2,1,45894,5,2,8482
6509,4,15,2009,1.4,2,3,75112,4,5,8697
6510,2,1,2011,3.3,4,1,98060,3,2,10238
6511,2,1,2022,4.5,4,3,240163,2,4,10396
6512,9,24,2005,1.6,1,2,43118,4,3,6337
6513,4,16,2001,4.4,4,2,239323,3,2,4013
6514,4,16,2020,1.5,1,2,14258,4,3,11314
6515,5,7,2022,3.5,4,3,209432,4,5,10011
6516,4,15,2012,2.6,3,2,152869,2,4,8242
6517,7,27,2011,3.2,2,3,42564,3,2,11748
6518,2,1,2018,2.4,3,1,84832,5,1,12703
6519,5,9,2001,1.2,4,2,184673,4,5,2000
6520,8,6,2015,4.2,2,2,133691,3,3,12126
6521,2,1,2011,3.1,1,2,41582,5,1,9668
6522,9,8,2009,2.8,2,1,19887,4,2,12702
6523,7,25,2004,4.0,3,2,139464,5,4,7510
6524,5,9,2018,1.6,1,1,40795,5,5,11784
6525,4,15,2023,2.3,2,1,174055,3,3,13318
6526,3,19,2020,1.1,4,2,84648,3,2,9507
6527,9,10,2003,2.5,3,3,34959,4,3,7800
6528,4,16,2017,3.0,3,3,11787,5,2,12964
6529,5,7,2019,2.8,1,2,244016,4,2,7719
6530,3,20,2001,4.3,4,2,292496,5,5,2850
6531,1,3,2012,1.7,2,2,259162,2,4,6216
6532,5,7,2019,4.9,3,2,265884,2,1,10382
6533,5,9,2022,3.9,3,3,179406,4,4,12011
6534,7,25,2023,4.3,1,2,297536,2,5,9349
6535,7,27,2004,4.3,3,2,288356,2,4,4832
6536,7,27,2011,4.0,1,1,201949,2,4,8861
6537,7,25,2004,4.6,1,1,99579,2,1,9408
6538,7,21,2019,3.3,1,1,186490,5,1,10870
6539,9,8,2006,3.2,3,2,174548,3,4,6609
6540,2,30,2008,4.4,4,3,243542,3,3,6029
6541,8,17,2000,3.1,3,1,22509,5,5,9249
6542,1,4,2010,3.3,3,3,148304,4,1,8433
6543,4,14,2006,2.6,2,3,214577,3,3,6208
6544,1,23,2000,4.7,3,1,233813,4,1,6623
6545,4,16,2020,2.1,3,3,197513,4,4,9249
6546,10,22,2023,4.0,2,1,158733,3,2,15325
6547,4,16,2008,4.2,3,2,22996,3,3,11240
6548,1,23,2004,2.1,3,2,122932,2,1,5941
6549,2,2,2003,1.9,4,1,272463,4,4,2950
6550,1,23,2008,1.7,2,2,37489,3,2,9450
6551,6,29,2018,3.7,4,3,123571,5,1,10728
6552,5,5,2022,1.0,3,3,135672,3,1,9986
6553,1,3,2017,1.1,2,2,243149,5,5,7437
6554,4,14,2014,2.7,3,2,52336,3,5,10953
6555,4,14,2006,1.3,3,1,172292,5,5,6254
6556,2,30,2009,2.3,3,3,229415,4,1,5511
6557,10,22,2016,4.3,1,1,261701,3,2,9465
6558,5,5,2017,2.6,1,2,279367,5,1,6212
6559,5,9,2017,3.4,4,1,42612,4,2,13247
6560,3,19,2020,5.0,4,3,3514,2,3,15029
6561,9,10,2001,2.8,4,3,84686,5,2,5506
6562,10,22,2001,3.4,2,2,268824,3,2,4423
6563,1,23,2019,4.8,4,2,14821,2,2,14303
6564,9,8,2020,2.6,2,3,139858,4,4,11902
6565,9,8,2023,1.0,3,1,122717,4,3,12045
6566,6,29,2015,4.1,4,1,88752,4,5,12424
6567,2,1,2006,1.3,4,3,178195,2,3,3636
6568,2,30,2019,4.2,3,2,80609,2,4,13387
6569,10,18,2002,3.2,2,3,163937,3,1,6621
6570,5,5,2021,4.3,4,2,236719,2,5,9965
6571,3,13,2000,4.8,1,2,112549,2,4,6649
6572,9,24,2018,2.0,3,3,280019,5,4,6899
6573,8,17,2014,2.7,1,2,63098,3,2,9738
6574,6,29,2021,4.8,3,1,124636,5,1,15207
6575,9,24,2014,3.6,2,2,105747,4,5,11785
6576,10,18,2023,3.3,4,1,141645,3,5,12967
6577,3,20,2006,2.6,1,2,274946,4,2,3001
6578,7,21,2016,4.3,4,1,291964,2,4,8860
6579,1,23,2011,2.4,3,3,144052,2,4,7918
6580,8,11,2016,1.7,1,2,261151,4,1,5376
6581,9,10,2010,3.7,4,3,92415,4,5,8951
6582,1,23,2023,4.8,3,2,176321,3,2,13273
6583,6,29,2015,2.3,3,2,179292,4,3,8314
6584,7,21,2004,4.1,1,3,38282,4,1,8634
6585,3,19,2014,3.0,4,2,104677,4,4,9206
6586,3,19,2022,2.7,4,3,98677,4,3,11426
6587,1,23,2000,4.4,2,2,229438,5,1,5911
6588,5,5,2017,3.8,2,3,47506,4,2,14049
6589,1,3,2012,4.8,3,2,153117,3,2,10437
6590,10,18,2013,2.5,4,2,216392,2,5,6172
6591,7,25,2013,1.4,3,3,74527,3,5,8909
6592,9,10,2002,3.1,4,1,34863,3,4,8602
6593,2,1,2020,2.2,1,1,141074,5,4,10978
6594,10,22,2016,2.0,4,3,163540,2,2,7629
6595,9,8,2005,3.4,3,1,118614,2,4,9127
6596,9,10,2020,2.1,2,2,19175,5,5,13816
